ID,Player,Age,Season,Market Value,Club,Nationality,Position,days_injured,injuries,games_missed,premier_league_appearances,premier_league_goals,premier_league_assists,premier_league_own_goals,premier_league_substitutions_on,premier_league_substitutions_off,premier_league_yellow_cards,premier_league_second_yellow_cards,premier_league_red_cards,premier_league_penalty_goals,premier_league_minutes_per_goal,premier_league_minutes_played,laliga_appearances,laliga_goals,laliga_assists,laliga_own_goals,laliga_substitutions_on,laliga_substitutions_off,laliga_yellow_cards,laliga_second_yellow_cards,laliga_red_cards,laliga_penalty_goals,laliga_minutes_per_goal,laliga_minutes_played,bundesliga_appearances,bundesliga_goals,bundesliga_assists,bundesliga_own_goals,bundesliga_substitutions_on,bundesliga_substitutions_off,bundesliga_yellow_cards,bundesliga_second_yellow_cards,bundesliga_red_cards,bundesliga_penalty_goals,bundesliga_minutes_per_goal,bundesliga_minutes_played,serie_a_appearances,serie_a_goals,serie_a_assists,serie_a_own_goals,serie_a_substitutions_on,serie_a_substitutions_off,serie_a_yellow_cards,serie_a_second_yellow_cards,serie_a_red_cards,serie_a_penalty_goals,serie_a_minutes_per_goal,serie_a_minutes_played,ligue_1_appearances,ligue_1_goals,ligue_1_assists,ligue_1_own_goals,ligue_1_substitutions_on,ligue_1_substitutions_off,ligue_1_yellow_cards,ligue_1_second_yellow_cards,ligue_1_red_cards,ligue_1_penalty_goals,ligue_1_minutes_per_goal,ligue_1_minutes_played,uefa_champions_league_appearances,uefa_champions_league_goals,uefa_champions_league_assists,uefa_champions_league_own_goals,uefa_champions_league_substitutions_on,uefa_champions_league_substitutions_off,uefa_champions_league_yellow_cards,uefa_champions_league_second_yellow_cards,uefa_champions_league_red_cards,uefa_champions_league_penalty_goals,uefa_champions_league_minutes_per_goal,uefa_champions_league_minutes_played,europa_league_appearances,europa_league_goals,europa_league_assists,europa_league_own_goals,europa_league_substitutions_on,europa_league_substitutions_off,europa_league_yellow_cards,europa_league_second_yellow_cards,europa_league_red_cards,europa_league_penalty_goals,europa_league_minutes_per_goal,europa_league_minutes_played,other_competitions_appearances,other_competitions_goals,other_competitions_assists,other_competitions_own_goals,other_competitions_substitutions_on,other_competitions_substitutions_off,other_competitions_yellow_cards,other_competitions_second_yellow_cards,other_competitions_red_cards,other_competitions_penalty_goals,other_competitions_minutes_per_goal,other_competitions_minutes_played
434675,Cody Gakpo,25,23/24,50000000,Liverpool FC,"['Netherlands', 'Togo']",Attack - Left Winger,0,0,0,35,8,5,0,18,14,1,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,0,1,1,0,0,0,0,159,636,10,4,0,0,2,6,1,0,0,0,113,735
435338,Gabriel Magalhães,18,15/16,100000,Avaí FC,['Brazil'],Defender - Centre-Back,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,0,0,1,1,13,1,0,0,90,450
435338,Gabriel Magalhães,20,17/18,600000,ESTAC Troyes,['Brazil'],Defender - Centre-Back,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,3,0,0,0,450,1290
435338,Gabriel Magalhães,20,18/19,600000,LOSC Lille,['Brazil'],Defender - Centre-Back,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0,627
435338,Gabriel Magalhães,21,18/19,1500000,LOSC Lille,['Brazil'],Defender - Centre-Back,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,0,0,0,0,0,627
435338,Gabriel Magalhães,21,19/20,10000000,LOSC Lille,['Brazil'],Defender - Centre-Back,24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,1,1,1,3,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,360
435338,Gabriel Magalhães,22,19/20,18200000,LOSC Lille,['Brazil'],Defender - Centre-Back,24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,1,1,1,3,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,360
435338,Gabriel Magalhães,22,20/21,24000000,LOSC Lille,['Brazil'],Defender - Centre-Back,48,2,6,23,2,0,0,1,0,2,1,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,0,0,540,540,3,0,0,1,0,0,0,0,0,0,0,270
435338,Gabriel Magalhães,23,20/21,25000000,Arsenal FC,['Brazil'],Defender - Centre-Back,48,2,6,23,2,0,0,1,0,2,1,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,0,0,540,540,3,0,0,1,0,0,0,0,0,0,0,270
435338,Gabriel Magalhães,24,21/22,27500000,Arsenal FC,['Brazil'],Defender - Centre-Back,50,1,4,35,5,0,0,0,3,6,1,0,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,242
435338,Gabriel Magalhães,24,22/23,40000000,Arsenal FC,['Brazil'],Defender - Centre-Back,0,0,0,38,3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,1,0,0,0,0,515,3,0,0,0,1,0,0,0,0,0,0,207
435338,Gabriel Magalhães,25,22/23,50000000,Arsenal FC,['Brazil'],Defender - Centre-Back,0,0,0,38,3,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,1,0,0,0,0,515,3,0,0,0,1,0,0,0,0,0,0,207
435338,Gabriel Magalhães,26,23/24,65000000,Arsenal FC,['Brazil'],Defender - Centre-Back,0,0,0,36,4,0,1,2,2,4,0,0,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,357
435338,Gabriel Magalhães,26,24/25,75000000,Arsenal FC,['Brazil'],Defender - Centre-Back,5,1,2,12,2,0,0,0,1,1,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,1,0,0,0,444,444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,28
435648,Joshua Zirkzee,17,18/19,100000,FC Bayern Munich II,"['Netherlands', 'Nigeria']",Attack - Centre-Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,22,9,0,5,12,2,0,1,0,463,1407
435648,Joshua Zirkzee,18,19/20,4600000,FC Bayern Munich II,"['Netherlands', 'Nigeria']",Attack - Centre-Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,0,6,2,0,0,0,0,74,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,8,5,0,8,9,3,1,0,0,736,1395
435648,Joshua Zirkzee,19,20/21,9000000,Parma Calcio 1913,"['Netherlands', 'Nigeria']",Attack - Centre-Forward,108,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,91,4,0,0,0,4,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,1,0,0,1,0,0,297
435648,Joshua Zirkzee,20,21/22,9500000,RSC Anderlecht,"['Netherlands', 'Nigeria']",Attack - Centre-Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,13,0,5,34,2,0,0,0,763,1010
435648,Joshua Zirkzee,21,22/23,10000000,Bologna FC 1909,"['Netherlands', 'Nigeria']",Attack - Centre-Forward,63,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,2,0,14,1,1,0,0,0,406,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,71
435648,Joshua Zirkzee,22,23/24,27700000,Bologna FC 1909,"['Netherlands', 'Nigeria']",Attack - Centre-Forward,47,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,5,0,2,17,8,0,0,2,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,2,0,0,0,0,0,168,168
444523,Lucas Paquetá,19,16/17,100000,CR Flamengo,"['Brazil', 'Portugal']",Midfield - Attacking Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,1,0,19,10,6,0,0,0,1498,1797
444523,Lucas Paquetá,20,17/18,7700000,CR Flamengo,"['Brazil', 'Portugal']",Midfield - Attacking Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,12,7,0,1,10,15,1,0,0,478,2008
444523,Lucas Paquetá,21,18/19,35000000,AC Milan,"['Brazil', 'Portugal']",Midfield - Attacking Midfield,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,1,9,5,0,1,0,851,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,4,0,0,0,0,0,327
444523,Lucas Paquetá,22,19/20,27800000,AC Milan,"['Brazil', 'Portugal']",Midfield - Attacking Midfield,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,12,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,100
444523,Lucas Paquetá,22,20/21,20000000,AC Milan,"['Brazil', 'Portugal']",Midfield - Attacking Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,5,0,3,14,3,1,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,1,2,0,0,0,260,260
444523,Lucas Paquetá,23,20/21,22500000,Olympique Lyon,"['Brazil', 'Portugal']",Midfield - Attacking Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,5,0,3,14,3,1,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,1,2,0,0,0,260,260
444523,Lucas Paquetá,24,21/22,35000000,Olympique Lyon,"['Brazil', 'Portugal']",Midfield - Attacking Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,6,0,3,14,3,0,0,1,301,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,4,1,1,0,0,0,285,570,0,0,0,0,0,0,0,0,0,0,0,0
444523,Lucas Paquetá,25,22/23,45000000,West Ham United,"['Brazil', 'Portugal']",Midfield - Attacking Midfield,35,3,9,28,4,3,0,1,20,5,0,0,1,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,4,0,4,5,3,0,0,1,618,794
444523,Lucas Paquetá,26,23/24,65000000,West Ham United,"['Brazil', 'Portugal']",Midfield - Attacking Midfield,45,1,7,31,4,6,0,0,16,10,0,0,2,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,1,5,3,0,0,0,176,702,3,0,1,0,1,1,0,0,0,0,0,137
444523,Lucas Paquetá,27,24/25,55000000,West Ham United,"['Brazil', 'Portugal']",Midfield - Attacking Midfield,0,0,0,12,2,0,0,1,6,4,0,0,1,453,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,61
445939,Omar Marmoush,17,16/17,0,Wadi Degla FC,"['Egypt', 'Canada']",Attack - Centre-Forward,0,0,0,15,2,0,0,9,4,0,0,0,0,276,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,172,172
445939,Omar Marmoush,19,17/18,100000,VfL Wolfsburg II,"['Egypt', 'Canada']",Attack - Centre-Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,10,3,2,0,0,0,562,707
445939,Omar Marmoush,19,18/19,100000,VfL Wolfsburg II,"['Egypt', 'Canada']",Attack - Centre-Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,51
445939,Omar Marmoush,20,18/19,0,VfL Wolfsburg II,"['Egypt', 'Canada']",Attack - Centre-Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,51
445939,Omar Marmoush,20,19/20,100000,VfL Wolfsburg II,"['Egypt', 'Canada']",Attack - Centre-Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,28,15,9,2,0,7,3,2,0,0,0,88,793
445939,Omar Marmoush,21,19/20,100000,VfL Wolfsburg II,"['Egypt', 'Canada']",Attack - Centre-Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,28,15,9,2,0,7,3,2,0,0,0,88,793
445939,Omar Marmoush,22,20/21,1100000,FC St. Pauli,"['Egypt', 'Canada']",Attack - Centre-Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,3,0,4,17,3,0,0,1,401,288
445939,Omar Marmoush,22,21/22,4200000,VfB Stuttgart,"['Egypt', 'Canada']",Attack - Centre-Forward,43,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,5,0,4,15,3,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445939,Omar Marmoush,23,22/23,6000000,VfL Wolfsburg,"['Egypt', 'Canada']",Attack - Centre-Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,1,0,18,15,2,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,1,0,0,0,189,189
445939,Omar Marmoush,24,23/24,11500000,Eintracht Frankfurt,"['Egypt', 'Canada']",Attack - Centre-Forward,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12,6,0,2,12,7,0,0,2,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,2,7,1,0,0,1,278,832
445939,Omar Marmoush,25,23/24,22000000,Eintracht Frankfurt,"['Egypt', 'Canada']",Attack - Centre-Forward,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12,6,0,2,12,7,0,0,2,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,2,7,1,0,0,1,278,832
445939,Omar Marmoush,25,24/25,40000000,Eintracht Frankfurt,"['Egypt', 'Canada']",Attack - Centre-Forward,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,7,0,0,6,2,0,0,2,84,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,3,0,0,0,2,127,381,2,1,2,0,1,0,0,0,0,0,117,117
447661,Douglas Luiz,19,17/18,4700000,Girona FC,['Brazil'],Midfield - Central Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,3,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,155
447661,Douglas Luiz,20,17/18,1500000,Girona FC,['Brazil'],Midfield - Central Midfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,3,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,155
447661,Douglas Luiz,20,18/19,2500000,Girona FC,['Brazil'],Midfield - Central Midfield,64,3,11,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,471
447661,Douglas Luiz,21,19/20,16000000,Aston Villa,['Brazil'],Midfield - Central Midfield,0,0,0,36,3,2,0,8,4,8,0,0,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,540
447661,Douglas Luiz,22,20/21,31000000,Aston Villa,['Brazil'],Midfield - Central Midfield,0,0,0,33,0,2,0,1,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,19
447661,Douglas Luiz,23,21/22,35000000,Aston Villa,['Brazil'],Midfield - Central Midfield,31,1,5,34,2,3,0,3,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90
447661,Douglas Luiz,24,22/23,35000000,Aston Villa,['Brazil'],Midfield - Central Midfield,0,0,0,37,6,6,0,4,9,6,0,1,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,2,0,0,0,174,264
447661,Douglas Luiz,25,23/24,61700000,Aston Villa,['Brazil'],Midfield - Central Midfield,0,0,0,35,9,5,0,0,9,12,0,0,4,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,5,0,4,4,4,0,0,1,159,1351
