ID,Player,Age,Season,Market Value,Club,Nationality,Position,days_injured,injuries,games_missed,appearances,own_goals,assists,substitutions_on,substitutions_off,second_yellow_cards,red_cards,penalty_goals,minutes_per_goal,minutes_played,goals,yellow_cards
386047,Axel Disasi,20,17/18,400000,Stade Reims,"['France', 'DR Congo']",Defender - Centre-Back,0,0,0,17,0,0,3,0,0,0,0,0,345,1,1
386047,Axel Disasi,20,18/19,400000,Stade Reims,"['France', 'DR Congo']",Defender - Centre-Back,0,0,0,18,0,0,3,0,0,0,0,0,247,1,1
386047,Axel Disasi,21,19/20,4200000,Stade Reims,"['France', 'DR Congo']",Defender - Centre-Back,0,0,0,32,0,0,0,0,0,0,0,0,450,1,3
386047,Axel Disasi,22,19/20,7600000,Stade Reims,"['France', 'DR Congo']",Defender - Centre-Back,0,0,0,32,0,0,0,0,0,0,0,0,450,1,3
386047,Axel Disasi,22,20/21,15500000,Stade Reims,"['France', 'DR Congo']",Defender - Centre-Back,0,0,0,35,1,0,6,7,0,2,0,672,479,3,4
386047,Axel Disasi,23,21/22,18000000,AS Monaco,"['France', 'DR Congo']",Defender - Centre-Back,13,1,2,45,0,0,4,6,0,0,0,206,955,3,6
386047,Axel Disasi,24,21/22,16000000,AS Monaco,"['France', 'DR Congo']",Defender - Centre-Back,13,1,2,45,0,0,4,6,0,0,0,206,955,3,6
386047,Axel Disasi,24,22/23,23500000,AS Monaco,"['France', 'DR Congo']",Defender - Centre-Back,0,0,0,49,0,4,1,1,0,0,0,585,1050,6,3
386047,Axel Disasi,25,23/24,41000000,Chelsea FC,"['France', 'DR Congo']",Defender - Centre-Back,20,3,5,44,2,0,3,3,0,0,0,648,1109,3,6
386047,Axel Disasi,26,23/24,40000000,Chelsea FC,"['France', 'DR Congo']",Defender - Centre-Back,20,3,5,44,2,0,3,3,0,0,0,648,1109,3,6
386047,Axel Disasi,26,24/25,35000000,Chelsea FC,"['France', 'DR Congo']",Defender - Centre-Back,61,1,0,10,1,2,1,3,0,0,0,360,775,1,2
386446,Alessandro Buongiorno,17,16/17,0,Torino Primavera,['Italy'],Defender - Centre-Back,15,1,3,17,0,1,0,1,0,0,0,402,300,3,1
386446,Alessandro Buongiorno,19,18/19,500000,Carpi FC 1909,['Italy'],Defender - Centre-Back,0,0,0,18,0,1,4,4,1,0,0,0,0,0,2
386446,Alessandro Buongiorno,20,19/20,500000,Trapani Calcio,['Italy'],Defender - Centre-Back,0,0,0,21,0,0,1,1,0,0,0,0,720,0,3
386446,Alessandro Buongiorno,21,20/21,900000,Trapani Calcio,['Italy'],Defender - Centre-Back,21,2,3,14,0,0,3,2,0,0,0,0,1067,0,4
386446,Alessandro Buongiorno,22,21/22,4000000,Torino FC,['Italy'],Defender - Centre-Back,12,1,2,25,0,2,11,8,0,0,0,0,190,0,6
386446,Alessandro Buongiorno,23,22/23,6500000,Torino FC,['Italy'],Defender - Centre-Back,0,0,0,38,0,2,4,6,0,0,0,0,390,1,8
386446,Alessandro Buongiorno,24,23/24,24000000,Torino FC,['Italy'],Defender - Centre-Back,69,3,15,31,0,1,0,3,0,0,0,843,210,3,7
387626,Leon Bailey,18,15/16,2300000,KRC Genk,['Jamaica'],Attack - Right Winger,0,0,0,42,0,11,6,23,0,0,0,1284,1379,7,5
387626,Leon Bailey,19,16/17,12500000,KRC Genk,['Jamaica'],Attack - Right Winger,7,1,2,45,0,11,12,12,1,0,2,309,1558,8,5
387626,Leon Bailey,20,17/18,36500000,Bayer 04 Leverkusen,['Jamaica'],Attack - Right Winger,11,2,1,34,0,6,7,11,0,0,0,348,303,12,3
387626,Leon Bailey,21,18/19,35000000,Bayer 04 Leverkusen,['Jamaica'],Attack - Right Winger,61,2,7,39,0,5,11,16,0,0,0,383,638,5,5
387626,Leon Bailey,22,19/20,33200000,Bayer 04 Leverkusen,['Jamaica'],Attack - Right Winger,44,3,9,33,0,3,17,15,0,2,0,479,375,7,0
387626,Leon Bailey,23,20/21,35000000,Bayer 04 Leverkusen,['Jamaica'],Attack - Right Winger,78,2,6,40,0,11,7,15,0,0,0,544,716,15,7
387626,Leon Bailey,24,21/22,31000000,Aston Villa,['Jamaica'],Attack - Right Winger,149,4,31,18,0,2,11,5,0,0,0,755,755,1,3
387626,Leon Bailey,25,22/23,25000000,Aston Villa,['Jamaica'],Attack - Right Winger,29,2,6,36,0,4,9,22,0,0,0,546,140,5,5
387626,Leon Bailey,26,23/24,35700000,Aston Villa,['Jamaica'],Attack - Right Winger,23,2,4,52,0,14,17,30,0,0,0,675,1121,14,7
388198,Nico Schlotterbeck,18,18/19,100000,SC Freiburg II,['Germany'],Defender - Centre-Back,0,0,0,27,0,1,3,1,0,0,0,0,226,2,9
388198,Nico Schlotterbeck,19,18/19,100000,SC Freiburg II,['Germany'],Defender - Centre-Back,0,0,0,27,0,1,3,1,0,0,0,0,226,2,9
388198,Nico Schlotterbeck,19,19/20,2500000,SC Freiburg,['Germany'],Defender - Centre-Back,0,0,0,15,0,1,9,1,0,0,0,0,552,0,2
388198,Nico Schlotterbeck,20,19/20,4200000,SC Freiburg,['Germany'],Defender - Centre-Back,0,0,0,15,0,1,9,1,0,0,0,0,552,0,2
388198,Nico Schlotterbeck,21,20/21,4000000,1.FC Union Berlin,['Germany'],Defender - Centre-Back,102,2,24,17,1,0,1,3,1,0,0,120,120,2,3
388198,Nico Schlotterbeck,21,21/22,13000000,SC Freiburg,['Germany'],Defender - Centre-Back,25,2,5,38,1,2,0,4,0,0,0,697,630,4,6
388198,Nico Schlotterbeck,22,21/22,24000000,SC Freiburg,['Germany'],Defender - Centre-Back,25,2,5,38,1,2,0,4,0,0,0,697,630,4,6
388198,Nico Schlotterbeck,22,22/23,33000000,Borussia Dortmund,['Germany'],Defender - Centre-Back,33,3,5,39,0,5,4,4,0,0,0,564,779,4,3
388198,Nico Schlotterbeck,23,22/23,40000000,Borussia Dortmund,['Germany'],Defender - Centre-Back,33,3,5,39,0,5,4,4,0,0,0,564,779,4,3
388198,Nico Schlotterbeck,24,23/24,35000000,Borussia Dortmund,['Germany'],Defender - Centre-Back,0,0,0,48,1,5,3,4,0,0,0,0,1217,2,10
392757,Marc Guéhi,19,19/20,2400000,Chelsea FC U23,"['England', ""Cote d'Ivoire""]",Defender - Centre-Back,0,0,0,33,2,2,1,1,0,0,0,990,2887,1,3
392757,Marc Guéhi,20,20/21,5800000,Swansea City,"['England', ""Cote d'Ivoire""]",Defender - Centre-Back,10,1,3,45,0,0,0,4,0,0,0,0,402,0,8
392757,Marc Guéhi,21,21/22,24000000,Crystal Palace,"['England', ""Cote d'Ivoire""]",Defender - Centre-Back,0,0,0,42,0,1,0,1,0,0,0,225,540,4,4
392757,Marc Guéhi,22,22/23,35000000,Crystal Palace,"['England', ""Cote d'Ivoire""]",Defender - Centre-Back,0,0,0,40,1,0,0,1,0,0,0,0,270,1,8
392757,Marc Guéhi,23,23/24,38000000,Crystal Palace,"['England', ""Cote d'Ivoire""]",Defender - Centre-Back,88,1,13,29,0,1,4,4,0,0,0,0,231,0,2
392757,Marc Guéhi,24,24/25,45000000,Crystal Palace,"['England', ""Cote d'Ivoire""]",Defender - Centre-Back,0,0,0,15,0,0,0,0,0,0,0,540,270,2,2
394300,Davide Frattesi,17,16/17,100000,Roma U19,['Italy'],Midfield - Central Midfield,0,0,0,38,0,4,3,11,0,0,0,1285,1293,6,1
394300,Davide Frattesi,18,17/18,900000,US Sassuolo,['Italy'],Midfield - Central Midfield,0,0,0,10,0,1,0,1,0,0,2,203,884,4,2
394300,Davide Frattesi,19,18/19,2000000,Ascoli Calcio,['Italy'],Midfield - Central Midfield,0,0,0,32,0,2,7,10,0,0,0,0,0,0,2
394300,Davide Frattesi,20,19/20,4000000,FC Empoli,['Italy'],Midfield - Central Midfield,0,0,0,41,0,4,11,13,0,0,0,506,212,5,3
394300,Davide Frattesi,20,20/21,5000000,Empoli FC ,['Italy'],Midfield - Central Midfield,0,0,0,41,0,2,10,16,0,0,0,307,304,8,5
394300,Davide Frattesi,21,20/21,7000000,AC Monza,['Italy'],Midfield - Central Midfield,0,0,0,41,0,2,10,16,0,0,0,307,304,8,5
394300,Davide Frattesi,22,21/22,17500000,US Sassuolo,['Italy'],Midfield - Central Midfield,5,1,1,38,1,4,3,29,0,0,0,721,37,4,6
394300,Davide Frattesi,23,22/23,22000000,US Sassuolo,['Italy'],Midfield - Central Midfield,9,2,3,37,0,0,1,21,0,0,0,413,78,7,4
394300,Davide Frattesi,24,23/24,30000000,Inter Milan,['Italy'],Midfield - Central Midfield,18,2,4,42,0,7,31,5,0,0,0,656,1555,8,3
394327,Boubacar Kamara,17,17/18,600000,Olympique Marseille,"['France', 'Senegal']",Midfield - Defensive Midfield,64,2,15,18,0,1,3,2,1,0,0,0,1420,0,4
394327,Boubacar Kamara,18,17/18,3500000,Olympique Marseille,"['France', 'Senegal']",Midfield - Defensive Midfield,64,2,15,18,0,1,3,2,1,0,0,0,1420,0,4
394327,Boubacar Kamara,18,18/19,10000000,Olympique Marseille,"['France', 'Senegal']",Midfield - Defensive Midfield,0,0,0,37,0,0,4,2,0,1,0,0,458,1,7
394327,Boubacar Kamara,19,18/19,12500000,Olympique Marseille,"['France', 'Senegal']",Midfield - Defensive Midfield,0,0,0,37,0,0,4,2,0,1,0,0,458,1,7
394327,Boubacar Kamara,20,19/20,27300000,Olympique Marseille,"['France', 'Senegal']",Midfield - Defensive Midfield,0,0,0,28,0,2,0,1,0,1,0,270,360,2,7
394327,Boubacar Kamara,20,20/21,32000000,Olympique Marseille,"['France', 'Senegal']",Midfield - Defensive Midfield,18,1,3,43,0,2,0,14,0,0,0,0,658,0,8
394327,Boubacar Kamara,21,20/21,37000000,Olympique Marseille,"['France', 'Senegal']",Midfield - Defensive Midfield,18,1,3,43,0,2,0,14,0,0,0,0,658,0,8
394327,Boubacar Kamara,21,21/22,28000000,Olympique Marseille,"['France', 'Senegal']",Midfield - Defensive Midfield,7,1,2,48,0,1,6,7,0,0,0,0,1012,1,10
394327,Boubacar Kamara,22,21/22,25000000,Olympique Marseille,"['France', 'Senegal']",Midfield - Defensive Midfield,7,1,2,48,0,1,6,7,0,0,0,0,1012,1,10
394327,Boubacar Kamara,22,22/23,25000000,Aston Villa,"['France', 'Senegal']",Midfield - Defensive Midfield,78,3,17,26,0,1,3,8,0,0,0,0,161,0,4
394327,Boubacar Kamara,24,23/24,38000000,Aston Villa,"['France', 'Senegal']",Midfield - Defensive Midfield,262,1,35,30,0,1,1,14,0,1,0,45,751,1,7
395516,Moussa Diaby,18,17/18,500000,FC Crotone,"['France', 'Mali']",Attack - Right Winger,0,0,0,18,0,5,3,7,0,0,0,954,1297,4,5
395516,Moussa Diaby,19,18/19,6600000,Paris Saint-Germain,"['France', 'Mali']",Attack - Right Winger,0,0,0,34,0,7,21,5,0,0,0,956,397,4,1
395516,Moussa Diaby,20,19/20,23000000,Bayer 04 Leverkusen,"['France', 'Mali']",Attack - Right Winger,0,0,0,39,0,8,12,10,0,0,0,822,784,8,5
395516,Moussa Diaby,21,20/21,37000000,Bayer 04 Leverkusen,"['France', 'Mali']",Attack - Right Winger,14,1,4,43,0,15,10,11,0,0,0,823,686,10,5
395516,Moussa Diaby,22,21/22,47300000,Bayer 04 Leverkusen,"['France', 'Mali']",Attack - Right Winger,0,0,0,42,0,14,1,16,1,0,0,369,804,17,10
395516,Moussa Diaby,23,22/23,50000000,Bayer 04 Leverkusen,"['France', 'Mali']",Attack - Right Winger,4,1,1,48,0,11,1,26,0,0,0,747,1169,14,7
395516,Moussa Diaby,24,23/24,56200000,Aston Villa,"['France', 'Mali']",Attack - Right Winger,0,0,0,54,0,9,18,30,0,0,0,709,958,10,4
397033,Sandro Tonali,17,17/18,200000,Brescia Calcio,['Italy'],Midfield - Central Midfield,0,0,0,28,0,4,3,1,0,0,0,1493,763,3,5
397033,Sandro Tonali,18,18/19,15000000,Brescia Calcio,['Italy'],Midfield - Central Midfield,0,0,0,34,0,7,1,7,0,0,0,971,0,3,12
397033,Sandro Tonali,19,19/20,31600000,Brescia Calcio,['Italy'],Midfield - Central Midfield,25,2,2,36,0,7,1,7,0,0,0,0,90,1,9
397033,Sandro Tonali,20,20/21,32000000,Brescia Calcio,['Italy'],Midfield - Central Midfield,19,6,8,37,0,0,14,13,0,1,0,0,690,0,3
397033,Sandro Tonali,21,21/22,37500000,AC Milan,['Italy'],Midfield - Central Midfield,2,1,1,45,0,3,7,19,0,0,0,521,543,5,11
397033,Sandro Tonali,22,22/23,50000000,AC Milan,['Italy'],Midfield - Central Midfield,26,3,6,48,0,10,4,9,0,0,0,0,210,2,11
397033,Sandro Tonali,23,23/24,50000000,Newcastle United,['Italy'],Midfield - Central Midfield,0,0,0,12,0,0,4,7,0,0,0,440,692,1,3
397033,Sandro Tonali,24,23/24,38000000,Newcastle United,['Italy'],Midfield - Central Midfield,0,0,0,12,0,0,4,7,0,0,0,440,692,1,3
398065,Harvey Barnes,19,16/17,100000,Milton Keynes Dons,"['England', 'Scotland']",Attack - Left Winger,0,0,0,44,0,5,6,4,0,0,1,723,749,13,5
398065,Harvey Barnes,19,17/18,200000,Barnsley FC,"['England', 'Scotland']",Attack - Left Winger,0,0,0,38,0,7,8,16,0,0,0,407,1011,10,1
398065,Harvey Barnes,20,18/19,1500000,West Bromwich Albion,"['England', 'Scotland']",Attack - Left Winger,0,0,0,44,0,10,6,19,0,0,0,247,103,10,1
398065,Harvey Barnes,21,18/19,7000000,Leicester City,"['England', 'Scotland']",Attack - Left Winger,0,0,0,44,0,10,6,19,0,0,0,247,103,10,1
398065,Harvey Barnes,22,19/20,19800000,Leicester City,"['England', 'Scotland']",Attack - Left Winger,0,0,0,42,0,9,14,22,0,0,0,538,390,7,0
398065,Harvey Barnes,22,20/21,28000000,Leicester City,"['England', 'Scotland']",Attack - Left Winger,122,1,16,35,0,4,6,9,0,0,0,551,657,13,1
398065,Harvey Barnes,23,20/21,35000000,Leicester City,"['England', 'Scotland']",Attack - Left Winger,122,1,16,35,0,4,6,9,0,0,0,551,657,13,1
398065,Harvey Barnes,24,21/22,32000000,Leicester City,"['England', 'Scotland']",Attack - Left Winger,31,1,4,48,0,14,10,19,0,0,0,1111,1098,11,2
398065,Harvey Barnes,24,22/23,32000000,Leicester City,"['England', 'Scotland']",Attack - Left Winger,27,2,5,40,0,3,2,12,0,0,0,209,529,13,3
398065,Harvey Barnes,26,23/24,35000000,Newcastle United,"['England', 'Scotland']",Attack - Left Winger,158,2,31,23,0,3,16,6,0,0,0,159,853,5,3
398073,Achraf Hakimi,17,16/17,200000,Real Madrid Castilla,"['Morocco', 'Spain']",Defender - Right-Back,0,0,0,34,0,10,2,2,1,1,0,540,540,2,9
398073,Achraf Hakimi,18,16/17,300000,Real Madrid Castilla,"['Morocco', 'Spain']",Defender - Right-Back,0,0,0,34,0,10,2,2,1,1,0,540,540,2,9
398073,Achraf Hakimi,19,17/18,5000000,Real Madrid,"['Morocco', 'Spain']",Defender - Right-Back,0,0,0,17,0,1,3,3,0,0,0,379,1316,2,0
398073,Achraf Hakimi,19,18/19,11000000,Borussia Dortmund,"['Morocco', 'Spain']",Defender - Right-Back,66,1,7,28,0,7,3,2,0,0,0,1110,610,3,5
398073,Achraf Hakimi,20,18/19,27500000,Borussia Dortmund,"['Morocco', 'Spain']",Defender - Right-Back,66,1,7,28,0,7,3,2,0,0,0,1110,610,3,5
398073,Achraf Hakimi,21,19/20,53000000,Borussia Dortmund,"['Morocco', 'Spain']",Defender - Right-Back,0,0,0,45,0,10,7,7,0,0,0,721,856,9,5
398073,Achraf Hakimi,21,20/21,50000000,Inter Milan,"['Morocco', 'Spain']",Defender - Right-Back,5,2,3,45,1,11,11,13,0,0,0,381,544,7,9
398073,Achraf Hakimi,22,20/21,50000000,Inter Milan,"['Morocco', 'Spain']",Defender - Right-Back,5,2,3,45,1,11,11,13,0,0,0,381,544,7,9
398073,Achraf Hakimi,22,21/22,70000000,Paris Saint-Germain,"['Morocco', 'Spain']",Defender - Right-Back,26,2,2,41,0,6,4,9,0,1,0,621,808,4,5
398073,Achraf Hakimi,23,21/22,67500000,Paris Saint-Germain,"['Morocco', 'Spain']",Defender - Right-Back,26,2,2,41,0,6,4,9,0,1,0,621,808,4,5
398073,Achraf Hakimi,23,22/23,65000000,Paris Saint-Germain,"['Morocco', 'Spain']",Defender - Right-Back,19,1,3,39,0,6,7,5,1,1,0,410,779,5,6
398073,Achraf Hakimi,24,22/23,70000000,Paris Saint-Germain,"['Morocco', 'Spain']",Defender - Right-Back,19,1,3,39,0,6,7,5,1,1,0,410,779,5,6
398073,Achraf Hakimi,25,23/24,65000000,Paris Saint-Germain,"['Morocco', 'Spain']",Defender - Right-Back,0,0,0,40,0,7,5,5,0,0,0,1466,1343,5,7
399776,Pau Torres,19,16/17,200000,Villarreal CF B,['Spain'],Defender - Centre-Back,0,0,0,35,0,0,1,0,0,0,0,0,10,2,6
399776,Pau Torres,20,16/17,300000,Villarreal CF B,['Spain'],Defender - Centre-Back,0,0,0,35,0,0,1,0,0,0,0,0,10,2,6
399776,Pau Torres,20,17/18,500000,Villarreal CF B,['Spain'],Defender - Centre-Back,0,0,0,37,0,0,2,0,1,0,0,0,946,0,5
399776,Pau Torres,21,18/19,1500000,Málaga CF,['Spain'],Defender - Centre-Back,0,0,0,40,0,0,0,1,0,0,0,0,170,1,6
399776,Pau Torres,22,18/19,2500000,Málaga CF,['Spain'],Defender - Centre-Back,0,0,0,40,0,0,0,1,0,0,0,0,170,1,6
399776,Pau Torres,22,19/20,10500000,Villarreal CF,['Spain'],Defender - Centre-Back,21,1,5,36,1,2,1,2,0,0,0,0,121,2,6
399776,Pau Torres,23,19/20,18000000,Villarreal CF,['Spain'],Defender - Centre-Back,21,1,5,36,1,2,1,2,0,0,0,0,121,2,6
399776,Pau Torres,23,20/21,40000000,Villarreal CF,['Spain'],Defender - Centre-Back,20,1,6,44,1,2,0,1,0,0,0,795,1005,3,3
399776,Pau Torres,24,20/21,50000000,Villarreal CF,['Spain'],Defender - Centre-Back,20,1,6,44,1,2,0,1,0,0,0,795,1005,3,3
399776,Pau Torres,24,21/22,50000000,Villarreal CF,['Spain'],Defender - Centre-Back,0,0,0,47,0,1,0,3,0,0,0,571,210,6,6
399776,Pau Torres,25,22/23,50000000,Villarreal CF,['Spain'],Defender - Centre-Back,0,0,0,39,1,0,3,1,0,0,0,0,294,1,11
399776,Pau Torres,26,22/23,45000000,Villarreal CF,['Spain'],Defender - Centre-Back,0,0,0,39,1,0,3,1,0,0,0,0,294,1,11
399776,Pau Torres,26,23/24,45000000,Aston Villa,['Spain'],Defender - Centre-Back,35,2,6,39,0,1,3,5,0,0,0,0,748,2,1
399776,Pau Torres,27,23/24,45000000,Aston Villa,['Spain'],Defender - Centre-Back,35,2,6,39,0,1,3,5,0,0,0,0,748,2,1
401356,Edson Álvarez,19,16/17,500000,CF América U20,['Mexico'],Midfield - Defensive Midfield,0,0,0,33,1,0,7,4,0,0,0,1371,2520,2,5
401356,Edson Álvarez,20,17/18,2000000,CF América,['Mexico'],Midfield - Defensive Midfield,0,0,0,39,0,0,7,6,1,2,0,0,1677,0,3
401356,Edson Álvarez,20,18/19,4000000,CF América,['Mexico'],Midfield - Defensive Midfield,4,1,1,46,0,1,6,8,1,0,0,169,1187,3,7
401356,Edson Álvarez,21,18/19,7500000,CF América,['Mexico'],Midfield - Defensive Midfield,4,1,1,46,0,1,6,8,1,0,0,169,1187,3,7
401356,Edson Álvarez,21,19/20,13000000,Ajax Amsterdam,['Mexico'],Midfield - Defensive Midfield,0,0,0,23,0,0,8,8,0,0,0,466,1351,2,4
401356,Edson Álvarez,22,19/20,10300000,Ajax Amsterdam,['Mexico'],Midfield - Defensive Midfield,0,0,0,23,0,0,8,8,0,0,0,466,1351,2,4
401356,Edson Álvarez,22,20/21,8000000,Ajax Amsterdam,['Mexico'],Midfield - Defensive Midfield,0,0,0,39,0,2,9,7,0,2,0,776,1077,2,6
401356,Edson Álvarez,23,20/21,13000000,Ajax Amsterdam,['Mexico'],Midfield - Defensive Midfield,0,0,0,39,0,2,9,7,0,2,0,776,1077,2,6
401356,Edson Álvarez,23,21/22,17000000,Ajax Amsterdam,['Mexico'],Midfield - Defensive Midfield,3,1,1,41,0,1,3,15,0,0,0,468,785,5,9
401356,Edson Álvarez,24,21/22,20000000,Ajax Amsterdam,['Mexico'],Midfield - Defensive Midfield,3,1,1,41,0,1,3,15,0,0,0,468,785,5,9
401356,Edson Álvarez,24,22/23,30000000,Ajax Amsterdam,['Mexico'],Midfield - Defensive Midfield,2,1,1,44,0,3,2,6,1,0,0,1395,1112,4,16
401356,Edson Álvarez,25,22/23,35000000,Ajax Amsterdam,['Mexico'],Midfield - Defensive Midfield,2,1,1,44,0,3,2,6,1,0,0,1395,1112,4,16
401356,Edson Álvarez,26,23/24,35000000,West Ham United,['Mexico'],Midfield - Defensive Midfield,0,0,0,42,0,2,5,16,0,0,0,502,772,2,17
401530,Éder Militão,19,17/18,1500000,São Paulo Futebol Clube,"['Brazil', 'Spain']",Defender - Centre-Back,5,1,1,35,0,2,0,3,0,0,0,540,1962,2,11
401530,Éder Militão,20,17/18,8000000,São Paulo Futebol Clube,"['Brazil', 'Spain']",Defender - Centre-Back,5,1,1,35,0,2,0,3,0,0,0,540,1962,2,11
401530,Éder Militão,20,18/19,27500000,FC Porto,"['Brazil', 'Spain']",Defender - Centre-Back,0,0,0,47,0,4,1,3,0,0,0,1279,1606,5,2
401530,Éder Militão,21,18/19,50000000,FC Porto,"['Brazil', 'Spain']",Defender - Centre-Back,0,0,0,47,0,4,1,3,0,0,0,1279,1606,5,2
401530,Éder Militão,21,19/20,45000000,Real Madrid,"['Brazil', 'Spain']",Defender - Centre-Back,0,0,0,20,0,0,5,1,0,0,0,0,450,0,4
401530,Éder Militão,22,19/20,38000000,Real Madrid,"['Brazil', 'Spain']",Defender - Centre-Back,0,0,0,20,0,0,5,1,0,0,0,0,450,0,4
401530,Éder Militão,22,20/21,35000000,Real Madrid,"['Brazil', 'Spain']",Defender - Centre-Back,71,3,14,21,0,1,2,0,0,1,0,120,596,2,4
401530,Éder Militão,23,21/22,60000000,Real Madrid,"['Brazil', 'Spain']",Defender - Centre-Back,4,1,1,50,0,3,0,5,0,1,0,180,387,2,9
401530,Éder Militão,24,22/23,60000000,Real Madrid,"['Brazil', 'Spain']",Defender - Centre-Back,16,2,5,51,1,1,3,6,0,0,0,1814,1527,7,9
401530,Éder Militão,25,22/23,70000000,Real Madrid,"['Brazil', 'Spain']",Defender - Centre-Back,16,2,5,51,1,1,3,6,0,0,0,1814,1527,7,9
401530,Éder Militão,25,23/24,70000000,Real Madrid,"['Brazil', 'Spain']",Defender - Centre-Back,230,2,48,13,0,0,7,3,0,0,0,0,509,0,0
401578,Exequiel Palacios,17,15/16,300000,CA River Plate II,['Argentina'],Midfield - Central Midfield,0,0,0,1,0,0,1,0,0,0,0,0,26,0,0
401578,Exequiel Palacios,17,16/17,300000,CA River Plate II,['Argentina'],Midfield - Central Midfield,0,0,0,10,0,1,9,1,0,0,0,47,197,1,1
401578,Exequiel Palacios,19,17/18,2600000,CA River Plate,['Argentina'],Midfield - Central Midfield,0,0,0,23,0,3,5,7,0,0,0,1210,1619,5,2
401578,Exequiel Palacios,20,18/19,20000000,CA River Plate,['Argentina'],Midfield - Central Midfield,63,1,17,37,0,6,7,15,0,1,0,1138,2521,3,4
401578,Exequiel Palacios,20,19/20,20000000,CA River Plate,['Argentina'],Midfield - Central Midfield,39,1,10,22,0,1,5,7,0,1,0,0,433,1,3
401578,Exequiel Palacios,21,19/20,23800000,CA River Plate,['Argentina'],Midfield - Central Midfield,39,1,10,22,0,1,5,7,0,1,0,0,433,1,3
401578,Exequiel Palacios,22,20/21,15500000,Bayer 04 Leverkusen,['Argentina'],Midfield - Central Midfield,91,3,20,13,0,1,3,5,0,0,0,0,799,0,2
401578,Exequiel Palacios,23,21/22,15000000,Bayer 04 Leverkusen,['Argentina'],Midfield - Central Midfield,60,3,13,32,0,2,14,13,0,0,0,924,457,3,3
401578,Exequiel Palacios,24,22/23,15000000,Bayer 04 Leverkusen,['Argentina'],Midfield - Central Midfield,72,2,22,34,0,2,8,11,0,0,3,929,626,5,8
401578,Exequiel Palacios,25,23/24,40000000,Bayer 04 Leverkusen,['Argentina'],Midfield - Central Midfield,44,4,9,36,0,5,6,14,0,0,3,582,821,6,8
401923,Victor Osimhen,18,16/17,1000000,VfL Wolfsburg,['Nigeria'],Attack - Centre-Forward,178,1,0,3,0,0,3,0,0,0,0,0,46,0,1
401923,Victor Osimhen,18,17/18,1000000,VfL Wolfsburg,['Nigeria'],Attack - Centre-Forward,128,3,19,13,0,0,10,1,0,0,0,0,289,0,0
401923,Victor Osimhen,19,18/19,3000000,R Charleroi SC,['Nigeria'],Attack - Centre-Forward,0,0,0,36,0,4,4,7,0,0,1,492,906,20,3
401923,Victor Osimhen,20,18/19,7500000,R Charleroi SC,['Nigeria'],Attack - Centre-Forward,0,0,0,36,0,4,4,7,0,0,1,492,906,20,3
401923,Victor Osimhen,20,19/20,30000000,LOSC Lille,['Nigeria'],Attack - Centre-Forward,0,0,0,38,0,6,5,5,0,0,2,573,723,18,5
401923,Victor Osimhen,21,19/20,27000000,LOSC Lille,['Nigeria'],Attack - Centre-Forward,0,0,0,38,0,6,5,5,0,0,2,573,723,18,5
401923,Victor Osimhen,21,20/21,45000000,LOSC Lille,['Nigeria'],Attack - Centre-Forward,94,3,24,30,0,3,11,12,1,0,0,157,293,10,4
401923,Victor Osimhen,22,20/21,50000000,SSC Napoli,['Nigeria'],Attack - Centre-Forward,94,3,24,30,0,3,11,12,1,0,0,157,293,10,4
401923,Victor Osimhen,22,21/22,60000000,SSC Napoli,['Nigeria'],Attack - Centre-Forward,74,4,17,32,0,6,6,15,0,1,0,223,322,18,5
401923,Victor Osimhen,23,22/23,70000000,SSC Napoli,['Nigeria'],Attack - Centre-Forward,50,2,11,39,0,5,4,21,0,0,2,184,441,31,5
401923,Victor Osimhen,24,22/23,100000000,SSC Napoli,['Nigeria'],Attack - Centre-Forward,50,2,11,39,0,5,4,21,0,0,2,184,441,31,5
401923,Victor Osimhen,24,23/24,110000000,SSC Napoli,['Nigeria'],Attack - Centre-Forward,92,6,15,32,0,4,5,11,1,0,3,363,487,17,5
401923,Victor Osimhen,25,24/25,75000000,Galatasaray,['Nigeria'],Attack - Centre-Forward,14,1,3,11,0,5,1,6,0,0,0,249,825,8,2
404418,Dávid Hancko,19,16/17,0,MSK Zilina,['Slovakia'],Defender - Centre-Back,0,0,0,17,0,1,6,0,0,0,0,458,1139,6,1
404418,Dávid Hancko,20,17/18,300000,MSK Zilina,['Slovakia'],Defender - Centre-Back,0,0,0,32,0,4,3,2,0,0,0,1585,1290,4,4
404418,Dávid Hancko,20,18/19,2000000,ACF Fiorentina,['Slovakia'],Defender - Centre-Back,0,0,0,5,0,1,2,1,0,0,0,0,283,0,0
404418,Dávid Hancko,21,18/19,2500000,ACF Fiorentina,['Slovakia'],Defender - Centre-Back,0,0,0,5,0,1,2,1,0,0,0,0,283,0,0
404418,Dávid Hancko,21,19/20,2000000,AC Sparta Prague,['Slovakia'],Defender - Centre-Back,155,2,18,25,0,2,3,1,0,0,0,695,725,3,4
404418,Dávid Hancko,22,19/20,1600000,AC Sparta Prague,['Slovakia'],Defender - Centre-Back,155,2,18,25,0,2,3,1,0,0,0,695,725,3,4
404418,Dávid Hancko,23,20/21,2600000,AC Sparta Prague,['Slovakia'],Defender - Centre-Back,44,4,12,28,0,2,0,5,0,0,5,730,320,7,1
